accuracy,relevance,coherence,completeness,fluency,model,dataset,question,agent_id,response
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_106,10 IEME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_106,YAOUNDE
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_106,PAR BUS AGENCE INTERURBAIN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_106,CARREFOUR MEEC
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_106,10 E ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_106,0LESOA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_106,0NANA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_106,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_106,PAR BUS AGENCE INTERURBAIN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_106,CARREFOUR MEEC
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_106,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_106,ONANA
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_106,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_106,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_106,PAR BUS AGENCE INTERURBAIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_106,ONANA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_106,10 IEME ARRET
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_106,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_106,PLUS DE 20 MINUTES
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_106,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_106,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_106,1200.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_106,VISITE FAMILLE
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_106,RENCONTRE
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_106,ENTRE 18 ET 25 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_106,MOINS DE 30 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_106,HOMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_107,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_107,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_107,ABIT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_107,COLLEGE ADV A NTISTE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_107,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_107,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_107,MONASTER
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_107,MONASTER
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_107,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_107,A PIED
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_107,2 CHEVEAU
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_107,10 E ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_107,ETOUG EBE
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_107,ETOUG EBE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_107,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_107,A PIED
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_107,ETOUG EBE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_107,ETOUG EBE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_107,ETOUG EBE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_107,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_107,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_107,A PIED
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_107,ETOUG EBE
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_107,10 IEME ARRET
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_107,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_107,PLUS DE 20 MINUTES
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_107,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_107,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_107,2000.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_107,VISITE FAMILLE
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_107,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_107,ENTRE 36 ET 45 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_107,ENTRE 300 001 ET 500 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_107,HOMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_108,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_108,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_108,OBOBOGO
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_108,10EME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_108,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_108,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_108,AFANOYA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_108,TROISIEME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_108,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_108,PAR TAXI
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_108,2 CHEVEAU
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_108,10 E ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_108,0LESOA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_108,GARENTI
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_108,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_108,PAR TAXI
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_108,ETOUG EBE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_108,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_108,ETOUG EBE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_108,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_108,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_108,PAR TAXI
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_108,MBANKOLO
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_108,10 IEME ARRET
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_108,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_108,PLUS DE 20 MINUTES
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_108,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_108,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_108,1800.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_108,VISITE FAMILLE
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_108,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_108,ENTRE 36 ET 45 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_108,ENTRE 30 001 ET 100 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_108,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_109,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_109,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_109,ABIT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_109,10EME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_109,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_109,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_109,NGOA EKELLE
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_109,10 IEME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_109,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_109,A PIED
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_109,NGOA EKELLE
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_109,NGOA EKELLE
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_109,NGOA EKELLE
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_109,NGOA EKELLE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_109,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_109,A PIED
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_109,NGOA EKELLE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_109,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_109,NGOA EKELLE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_109,NGOA EKELLE
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_109,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_109,A PIED
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_109,NGOA EKELLE
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_109,10 IEME ARRET
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_109,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_109,MOINS DE 5 MIN
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_109,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_109,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_109,600.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_109,COURSES
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_109,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_109,ENTRE 18 ET 25 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_109,MOINS DE 30 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_109,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_110,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_110,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_110,ABIT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_110,10EME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_110,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_110,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_110,MBALLA 2
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_110,MBALLA 2
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_110,DOUALA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_110,PAR BUS AGENCE INTERURBAIN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_110,MBALLA 2
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_110,10 E ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_110,MBALLA 2
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_110,0NANA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_110,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_110,A PIED
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_110,ELEVEUR
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_110,MBALLA 2
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_110,ABATTOIR
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_110,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_110,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_110,PAR BUS AGENCE INTERURBAIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_110,MBALLA 2
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_110,FINESS
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_110,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_110,MOINS DE 5 MIN
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_110,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_110,30 60 MIN
1,1,1,1,3,gemma2:27b,data_pmus_yaounde,q4_3,Agent_110,nan
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_110,SPORTIVES
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_110,SPORT ET VISITE AMICALE
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_110,ENTRE 18 ET 25 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_110,ENTRE 30 001 ET 100 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_110,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_111,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_111,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_111,ETOA MEKI
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_111,10EME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_111,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_111,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_111,MVAN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_111,MVAN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_111,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_111,A PIED
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_111,MVAN
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_111,MVAN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_111,MVAN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_111,0NANA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_111,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_111,A PIED
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_111,MVAN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_111,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_111,MVAN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_111,MVAN
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_111,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_111,A PIED
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_111,MVAN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_111,MVAN
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_111,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_111,MOINS DE 5 MIN
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_111,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_111,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_111,1250.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_111,VISITE FAMILLE
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_111,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_111,ENTRE 36 ET 45 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_111,ENTRE 300 001 ET 500 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_111,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_112,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_112,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_112,ABIT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_112,10EME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_112,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_112,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_112,MVOG ADA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_112,MVOG ADA
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_112,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_112,PAR BUS AGENCE INTERURBAIN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_112,MVOG ADA
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_112,10 E ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_112,0LESOA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_112,0NANA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_112,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_112,PAR BUS AGENCE INTERURBAIN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_112,MVOGT
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_112,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_112,MVOGT
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_112,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_112,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_112,A PIED
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_112,MVOGT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_112,MVOGT
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_112,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_112,MOINS DE 5 MIN
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_112,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_112,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_112,600.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_112,D MARCHES ADMINISTRATIVES ET OU SANT
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_112,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_112,ENTRE 26 ET 35 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_112,ENTRE 30 001 ET 100 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_112,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_113,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_113,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_113,ABIT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_113,MONTEE BIYEME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_113,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_113,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_113,MELEN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_113,10 IEME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_113,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_113,PAR BUS AGENCE INTERURBAIN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_113,MELEN
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_113,10 E ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_113,MELEN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_113,HOPITAL
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_113,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_113,PAR BUS AGENCE INTERURBAIN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_113,MELEN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_113,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_113,MELEN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_113,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_113,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_113,PAR BUS AGENCE INTERURBAIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_113,MELEN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_113,10 IEME ARRET
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_113,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_113,PLUS DE 20 MINUTES
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_113,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_113,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_113,1000.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_113,VISITE FAMILLE
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_113,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_113,ENTRE 36 ET 45 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_113,ENTRE 30 001 ET 100 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_113,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_114,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_114,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_114,OLEMBE
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_114,BOULANGERIE KALAFATAS
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_114,AFANOYA
