accuracy,relevance,coherence,completeness,fluency,model,dataset,question,agent_id,response
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,pkamt,Agent_87,5.0
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,pkbas,Agent_87,1: Hour
2,2,2,2,2,gemma3:27b,data_MyDailyTravelData,pkbas_o,Agent_87,"I run a small business from my home office. It keeps me busy about 40 hours a week, and I'm the only one who works there. Been doing it this way for a while now, gives me the freedom I need with my… s"
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,prkty,Agent_87,1: On-site parking lot or deck
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,prkty_o,Agent_87,"Right in front of the house. I own the place, so I got my own driveway. Don't have to worry about lookin' for a spot."
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,tpurp,Agent_87,"10: 10. Drive-thru errands (ATM, dry cleaning, pharmacy, etc.)"
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,tpurp_o,Agent_87,10
1,3,5,2,4,gemma3:27b,data_MyDailyTravelData,tpurp2,Agent_87,['0: 00. Nothing else']
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,tpurp2_o,Agent_87,"Not much else, really. Just gettin' things done. I work from home, so most of my trips are quick errands. Gotta keep things movin'."
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,tpurp_check,Agent_87,1: Yes
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt,Agent_87,1: Not at all
1,2,5,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why,Agent_87,['6: I believe it is important to be on time.']
1,2,4,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why_1,Agent_87,['6: I believe it is important to be on time.']
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why_2,Agent_87,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why_3,Agent_87,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why_4,Agent_87,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why_5,Agent_87,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
2,3,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why_6,Agent_87,1: I had work or a job interview
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why_se,Agent_87,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why_rf,Agent_87,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why_dk,Agent_87,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why_o,Agent_87,"I run my own business from home, so I'm always working. It's important to keep things moving, you know? Gotta make a living."
1,2,5,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why2,Agent_87,['1: Left earlier to allow extra time']
1,3,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_1,Agent_87,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_2,Agent_87,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_3,Agent_87,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
1,3,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_4,Agent_87,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
1,4,4,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_5,Agent_87,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_se,Agent_87,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_rf,Agent_87,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_dk,Agent_87,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_o,Agent_87,"Well, I run my own business from home, see? Been doin' it for years. It's good work, keeps me busy about 40 hours a week. I don't need much, just my computer and a quiet space. It lets me take care of"
1,2,4,1,4,gemma3:27b,data_MyDailyTravelData,placegroup,Agent_87,1
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,time_distance_flag,Agent_87,101: Walking trips with effective speeds faster than 20 mph
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,retmode_final,Agent_87,1: PHONE APP
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,retmode,Agent_87,['1: Smartphone App Only']
1,1,4,1,4,gemma3:27b,data_MyDailyTravelData,age,Agent_87,55.0
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,aage,Agent_87,-8: I don’t know
1,2,4,1,2,gemma3:27b,data_MyDailyTravelData,age18,Agent_87,18 or older
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,sex,Agent_87,1: Male
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,relate,Agent_87,1: Self
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,relate_o,Agent_87,"Well, I run my own little business from home. It’s mostly repair work, computers and such. Been doin’ it for a good while now, built it up myself after… well, after things didn’t work out with finishi"
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,lic,Agent_87,1: Yes
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,hisp,Agent_87,1: Yes
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,hisp_o,Agent_87,"I’m a pretty straightforward fella. Been livin’ in the same house for eighteen years now, own it outright. Work from home, do computer repair mostly. Got a son, he’s the one askin’ me these questions."
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,race,Agent_87,1: White
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,race_o,Agent_87,"Like I said, I run a small repair business from my home office. Mostly computers, but I can fix just about anything electronic. Been doin’ it for years, built it up from nothin’. It’s honest work, kee"
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,smrtphn,Agent_87,1: Yes
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,emply_ask,Agent_87,-8: I don’t know
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,jobs,Agent_87,-8: I don’t know
1,2,4,1,2,gemma3:27b,data_MyDailyTravelData,wkstat,Agent_87,-8: I don’t know
1,1,3,2,2,gemma3:27b,data_MyDailyTravelData,wkstat_o,Agent_87,"Well, I already mentioned I run a small repair business from home. I work about 40 hours a week, keepin’ folks’ computers and gadgets goin’. It’s a good life, bein’ able to work for myself and not hav"
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,volun_freq,Agent_87,1: 1 day a week
1,2,4,1,4,gemma3:27b,data_MyDailyTravelData,wplace,Agent_87,-8: I don’t know
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,wmode,Agent_87,-8: I don’t know
2,2,3,1,3,gemma3:27b,data_MyDailyTravelData,wmode_o,Agent_87,-8
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,wparkride,Agent_87,1: Yes
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,pervh,Agent_87,1: Yes
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,wrkhrs,Agent_87,-8: I don’t know
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,wtrav,Agent_87,0: Never
1,3,4,2,4,gemma3:27b,data_MyDailyTravelData,occup,Agent_87,11: Management Occupations
3,3,4,2,3,gemma3:27b,data_MyDailyTravelData,occup_o,Agent_87,"I do computer work, mostly. Run my own little business from the home office."
1,3,5,2,4,gemma3:27b,data_MyDailyTravelData,indus,Agent_87,11: Agriculture
2,3,4,2,3,gemma3:27b,data_MyDailyTravelData,indus_o,Agent_87,"I do computer work, mostly. It's a small business, I handle everything myself."
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,emply_transit,Agent_87,1: Employer pays 25% or less of my monthly fares
1,3,4,2,2,gemma3:27b,data_MyDailyTravelData,emply_transit_o,Agent_87,"I work from home, so not much else to describe. I'm my own boss, handle everything myself. Been doin' it for years now."
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,emply_park,Agent_87,1: Free onsite parking
1,3,4,2,2,gemma3:27b,data_MyDailyTravelData,emply_park_o,Agent_87,"I don't need any subsidies. I work from home, and I drive wherever I need to go. Been that way for a long time now."
1,2,4,1,4,gemma3:27b,data_MyDailyTravelData,stude,Agent_87,-8: I don’t know
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,schol,Agent_87,-8: I don’t know
1,2,3,2,2,gemma3:27b,data_MyDailyTravelData,schol_o,Agent_87,I already covered it. I run my own business from home. Been doin' it for close to twenty years now. Don't need much help from anyone.
1,1,5,1,4,gemma3:27b,data_MyDailyTravelData,sloc,Agent_87,-8: I don’t know
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,sweb,Agent_87,-8: I don’t know
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,smode,Agent_87,-8: I don’t know
2,2,3,1,2,gemma3:27b,data_MyDailyTravelData,smode_o,Agent_87,0
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,sparkride,Agent_87,1: Yes
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,educ,Agent_87,1: Not a high school graduate
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,educ_o,Agent_87,"Never finished, didn't have much use for it back then. Built a good life for myself without it."
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,hptol,Agent_87,1: Cash
1,3,4,2,2,gemma3:27b,data_MyDailyTravelData,hptol_o,Agent_87,"I run a small business from home, doing repair work. Been doing it for years, built it up myself. It keeps me busy about 40 hours a week, gives me the freedom to set my own schedule, and lets me provi"
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,pay_allday,Agent_87,1: Yes
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,tolls,Agent_87,"I paid about fifteen dollars, I reckon. Tolls are a pain, but I gotta get where I'm goin'."
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,tolltrip,Agent_87,1: Yes
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,typday,Agent_87,1: Yes
1,1,1,1,3,gemma3:27b,data_MyDailyTravelData,typday_no,Agent_87,nan
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,typpl,Agent_87,1: Planned
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,carptowk,Agent_87,1: Zero Times (never)
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,walktowk,Agent_87,1: Zero Times (never)
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,biketowk,Agent_87,1: Zero Times (never)
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,ribus,Agent_87,1: Zero Times (never)
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,tcoff,Agent_87,1: Yes
1,3,5,2,3,gemma3:27b,data_MyDailyTravelData,tcdays,Agent_87,"Five. I work from home full time, about 40 hours a week, and I'm the only one in my business, so every day is a work-from-home day."
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,compr,Agent_87,1: 4/40
1,1,1,1,3,gemma3:27b,data_MyDailyTravelData,compr_o,Agent_87,nan
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,wkflex,Agent_87,1: Yes
3,3,4,1,4,gemma3:27b,data_MyDailyTravelData,tnc_use,Agent_87,0
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,tnc_typ,Agent_87,1: Low
1,2,4,1,2,gemma3:27b,data_MyDailyTravelData,tnc_cost,Agent_87,0
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,tnc_purp,Agent_87,1: For [$YOUR] whole commute
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,disab,Agent_87,1: Yes
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,dtype_o,Agent_87,"I run a small business from home, doin' alright for myself. Been at it for years now, buildin' things up on my own. It keeps me busy, about 40 hours a week. I didn't finish school, so I had to learn t"
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,dtype2,Agent_87,1: Yes
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,nogowhy,Agent_87,10: No longer a household resident
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,nogowhy_o,Agent_87,"Well, my son moved out a while back. He's got his own place now, makin' his own way. So, there wasn't really a 'travel day' for me, not like there used to be."
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,nogowhy2,Agent_87,1: Shop online (including online groceries)
2,3,5,2,3,gemma3:27b,data_MyDailyTravelData,nogowhy2_1,Agent_87,1: Shop online (including online groceries)
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,nogowhy2_2,Agent_87,1: Shop online (including online groceries)
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,nogowhy2_3,Agent_87,1: Shop online (including online groceries)
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,nogowhy2_4,Agent_87,1: Shop online (including online groceries)
2,3,4,2,3,gemma3:27b,data_MyDailyTravelData,nogowhy2_5,Agent_87,1: Shop online (including online groceries)
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,nogowhy2_rf,Agent_87,1: Shop online (including online groceries)
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,nogowhy2_dk,Agent_87,1: Shop online (including online groceries)
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,traveldatause,Agent_87,1: Yes
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,traveldatadevice,Agent_87,1: Message signs
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,traveldatadevice_1,Agent_87,1: Message signs
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,traveldatadevice_2,Agent_87,1: Message signs
2,2,4,2,4,gemma3:27b,data_MyDailyTravelData,traveldatadevice_3,Agent_87,1: Message signs
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,traveldatadevice_se,Agent_87,1: Message signs
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,traveldatadevice_rf,Agent_87,1: Message signs
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,traveldatadevice_dk,Agent_87,1: Message signs
1,1,3,1,2,gemma3:27b,data_MyDailyTravelData,traveldatadevice_o,Agent_87,1
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,traveldatamode,Agent_87,1: Driving
2,3,4,2,4,gemma3:27b,data_MyDailyTravelData,traveldatamode_1,Agent_87,1: Driving
2,3,4,2,4,gemma3:27b,data_MyDailyTravelData,traveldatamode_2,Agent_87,1: Driving
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,traveldatamode_3,Agent_87,1: Driving
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,traveldatamode_4,Agent_87,1: Driving
2,2,4,2,4,gemma3:27b,data_MyDailyTravelData,traveldatamode_5,Agent_87,1: Driving
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,traveldatamode_se,Agent_87,1: Driving
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,traveldatamode_rf,Agent_87,1: Driving
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,traveldatamode_dk,Agent_87,1: Driving
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,traveldatamode_o,Agent_87,"I run a small business from home, doin' computer work. Been doin' it for years now. I didn't finish high school, but I figured things out. It's honest work, and it lets me take care of my family. I li"
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,dtype,Agent_87,1: Visually Impaired or Blind
2,2,4,2,4,gemma3:27b,data_MyDailyTravelData,dtype_1,Agent_87,1: Visually Impaired or Blind
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,dtype_2,Agent_87,1: Visually Impaired or Blind
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,dtype_3,Agent_87,1: Visually Impaired or Blind
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,dtype_4,Agent_87,1: Visually Impaired or Blind
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,dtype_5,Agent_87,1: Visually Impaired or Blind
2,2,4,2,4,gemma3:27b,data_MyDailyTravelData,dtype_6,Agent_87,1: Visually Impaired or Blind
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,dtype_se,Agent_87,1: Visually Impaired or Blind
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,dtype_rf,Agent_87,1: Visually Impaired or Blind
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,dtype_dk,Agent_87,1: Visually Impaired or Blind
1,2,5,1,3,gemma3:27b,data_MyDailyTravelData,pertrips,Agent_87,1
1,2,4,1,4,gemma3:27b,data_MyDailyTravelData,hhveh,Agent_87,1
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,transprob,Agent_87,1: Too much traffic
2,2,3,2,3,gemma3:27b,data_MyDailyTravelData,transprob_o,Agent_87,"Well, I run my business from home, doin' computer work. Been doin' it for a good while now, built it up myself after leavin' school. It's steady work, keeps me busy about forty hours a week. I like be"
1,1,5,1,4,gemma3:27b,data_MyDailyTravelData,hlive,Agent_87,18
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,restylast,Agent_87,1: Single-family detached house
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,restylast_o,Agent_87,"I spend most of my time workin' at my computer, right here in my home office. It's a good setup, been buildin' it up over the years. I get a lot done, and it lets me be there for my family. When I'm n"
1,1,4,1,3,gemma3:27b,data_MyDailyTravelData,restylast_zip,Agent_87,12345.0
2,3,5,1,4,gemma3:27b,data_MyDailyTravelData,hhinc2,Agent_87,000
2,2,4,2,4,gemma3:27b,data_MyDailyTravelData,homeown,Agent_87,0: Own
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,homeown_o,Agent_87,"I own my house outright, been livin' here for 18 years now. It's a good, solid place, and I've put a lot of work into it. I work from home, runnin' my own business, so this is where I do everything. I"
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,futuresurvey,Agent_87,-8: I don’t know
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,incendonate,Agent_87,['0: Send the gift to my household']
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,resty,Agent_87,1: Single-family detached house
1,1,3,2,2,gemma3:27b,data_MyDailyTravelData,resty_o,Agent_87,"Well, I mostly keep to myself. I run my business from home, and that takes up most of my time. I don't really get out much with this disability of mine, makes travelin' difficult. My son helps me with"
1,3,5,2,4,gemma3:27b,data_MyDailyTravelData,hhinc,Agent_87,6: $50
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,download,Agent_87,1: Print
2,3,4,2,2,gemma3:27b,data_MyDailyTravelData,source_o,Agent_87,"I'm a pretty simple man. I like things straightforward. I don't need a lot of fancy stuff to be happy, just bein' able to work and provide for my family."
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,phase,Agent_87,0: Main
1,1,3,1,2,gemma3:27b,data_MyDailyTravelData,state,Agent_87,1
1,1,4,1,3,gemma3:27b,data_MyDailyTravelData,state_fips,Agent_87,1.0
1,2,5,1,4,gemma3:27b,data_MyDailyTravelData,vehyear,Agent_87,2015.0
1,3,4,2,4,gemma3:27b,data_MyDailyTravelData,make,Agent_87,10: Eagle
1,1,2,1,2,gemma3:27b,data_MyDailyTravelData,make_o,Agent_87,10
2,2,4,2,4,gemma3:27b,data_MyDailyTravelData,model,Agent_87,1001: Rambler American
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,model_o,Agent_87,"It's an older model, a Rambler American. Good, solid car. Gets me where I need to go, and that's what matters."
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,body,Agent_87,1: Automobile/Car/Station Wagon
1,1,3,2,2,gemma3:27b,data_MyDailyTravelData,body_o,Agent_87,"It's a pretty basic car, nothing fancy. Just a workhorse, really. A two-door, kinda beat up, but reliable. Been good to me for years."
4,4,5,2,4,gemma3:27b,data_MyDailyTravelData,fuel,Agent_87,1: Gas
1,1,3,1,3,gemma3:27b,data_MyDailyTravelData,fuel_o,Agent_87,1
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,transp,Agent_87,1: Yes
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,parkd,Agent_87,1: On street
2,2,2,2,2,gemma3:27b,data_MyDailyTravelData,parkd_o,Agent_87,"I run a small business from home, doing mostly repair work. Been doing it for a good while now, built it up myself. No employees, just me. Keeps me busy, about 40 hours a week. It's good work, honest "
1,1,4,1,3,gemma3:27b,data_MyDailyTravelData,removed_places,Agent_87,1.0
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,source,Agent_88,10: Saber es Poder
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,cravl,Agent_88,1: Yes
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,fare,Agent_88,0
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,payf,Agent_88,['1: Cash']
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,payf_o,Agent_88,"I drive myself, so I didn’t pay for a transit trip. I have my own car and a license, and I use it to get to work and school."
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,paypk,Agent_88,1: Yes
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,pkamt,Agent_88,5.0
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,pkbas,Agent_88,1: Hour
2,2,2,2,2,gemma3:27b,data_MyDailyTravelData,pkbas_o,Agent_88,"I’m a teacher for young children, working part-time while I finish high school. I drive to work every day in my own car. It’s a busy life, balancing teaching, school, and taking care of my home, but I"
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,prkty,Agent_88,1: On-site parking lot or deck
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,prkty_o,Agent_88,"Right in the school’s parking lot. It’s convenient since I drive every day, and I usually find a spot without too much trouble."
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,tpurp,Agent_88,"10: 10. Drive-thru errands (ATM, dry cleaning, pharmacy, etc.)"
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,tpurp_o,Agent_88,"Driving to my teaching job. I work with young children a few days a week, and I always drive myself. It’s part of my routine – work, then school, then home. It keeps me busy, but I like it that way."
1,3,5,2,4,gemma3:27b,data_MyDailyTravelData,tpurp2,Agent_88,"['3: 03. Worked at fixed work location', '6: 06. Attended school or daycare / studied']"
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,tpurp2_o,Agent_88,"I’m also taking classes to finish my high school diploma. It’s a lot to juggle with teaching and everything else, but I’m determined to get it done. I’m in school full-time, so that takes up a good ch"
2,2,4,2,3,gemma3:27b,data_MyDailyTravelData,tpurp_check,Agent_88,1: Yes
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt,Agent_88,1: Not at all
1,2,5,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why,Agent_88,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,4,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why_1,Agent_88,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why_2,Agent_88,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why_3,Agent_88,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why_4,Agent_88,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why_5,Agent_88,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
2,3,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why_6,Agent_88,1: I had work or a job interview
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why_se,Agent_88,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why_rf,Agent_88,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why_dk,Agent_88,"['1: I had work or a job interview', '6: I believe it is important to be on time.']"
2,2,5,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why_o,Agent_88,"Well, I’m a teacher, so I gotta get to those little ones! And I’m also going to school myself, trying to finish my diploma. Being on time is just… important, you know? Gotta set a good example for the"
1,2,5,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why2,Agent_88,['1: Left earlier to allow extra time']
1,3,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_1,Agent_88,['1: Left earlier to allow extra time']
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_2,Agent_88,['1: Left earlier to allow extra time']
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_3,Agent_88,['1: Left earlier to allow extra time']
1,3,5,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_4,Agent_88,['1: Left earlier to allow extra time']
1,4,4,2,4,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_5,Agent_88,['1: Left earlier to allow extra time']
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_se,Agent_88,['1: Left earlier to allow extra time']
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_rf,Agent_88,['1: Left earlier to allow extra time']
1,2,4,2,3,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_dk,Agent_88,['1: Left earlier to allow extra time']
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,trip_appt_why2_o,Agent_88,1: Left earlier to allow extra time
1,2,4,1,4,gemma3:27b,data_MyDailyTravelData,placegroup,Agent_88,1
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,time_distance_flag,Agent_88,101: Walking trips with effective speeds faster than 20 mph
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,retmode_final,Agent_88,1: PHONE APP
1,2,5,2,4,gemma3:27b,data_MyDailyTravelData,retmode,Agent_88,['1: Smartphone App Only']
1,1,4,1,4,gemma3:27b,data_MyDailyTravelData,age,Agent_88,39.0
1,1,4,1,2,gemma3:27b,data_MyDailyTravelData,aage,Agent_88,-8: I don’t know
1,2,4,1,2,gemma3:27b,data_MyDailyTravelData,age18,Agent_88,-8: I don’t know
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,sex,Agent_88,1: Male
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,relate,Agent_88,1: Self
1,1,1,1,3,gemma3:27b,data_MyDailyTravelData,relate_o,Agent_88,nan
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,lic,Agent_88,1: Yes
2,2,5,2,4,gemma3:27b,data_MyDailyTravelData,hisp,Agent_88,1: Yes
2,2,3,2,2,gemma3:27b,data_MyDailyTravelData,hisp_o,Agent_88,"I’m a 39-year-old Latina woman. I own my home and drive to work every day, where I teach young children part-time. I’m also working on finishing my high school diploma while balancing everything else."
