hh_id,num_trips,num_days_complete,person_id,person_num,is_participant,phone_type,relationship,age,r_age,race_1,race_2,race_3,race_4,race_5,race_6,race_997,race_999,r_race,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_997,ethnicity_999,r_ethnicity,gender,can_drive,disability,disability_follow_1,disability_follow_2,disability_follow_3,disability_follow_4,disability_follow_5,disability_follow_6,disability_follow_996,disability_follow_999,education,employment,worker,num_jobs,job_type,industry,work_in_region,work_county,work_cms_zone,wfh_policy,commute_freq,telework_freq,r_telework_freq,work_mode,r_work_mode,work_mode_own,work_mode_auto,work_park_loc,work_park_pay,work_park_cost,work_park_amount,work_mode_taxi,work_mode_bus,work_mode_rail,work_mode_ferry,work_mode_bike,work_bike_park,work_mode_scooter,work_scooter_park,student,r_student,school_type,r_school_type,school_in_region,school_county,school_freq,remote_class_freq,school_mode,school_mode_own,school_mode_auto,school_park_loc,school_park_cost,school_park_amount,school_mode_taxi,school_mode_bus,school_mode_rail,school_mode_ferry,school_mode_bike,school_bike_park,school_mode_scooter,school_scooter_park,home_park_1,home_park_2,home_park_3,home_park_pay,home_park_cost,home_park_amount,second_home,second_home_freq,second_home_in_region,second_home_county,share_1,share_2,share_3,share_4,share_5,share_6,share_996,tnc_freq,tnc_purp,carshare_freq,vehicle,bike_freq,bike_purp_1,bike_purp_2,bike_purp_3,bike_purp_4,bike_purp_5,bike_purp_6,bike_purp_997,no_bike_nyc_1,no_bike_nyc_2,no_bike_nyc_3,no_bike_nyc_4,no_bike_nyc_5,no_bike_nyc_6,no_bike_nyc_7,no_bike_nyc_9,no_bike_nyc_997,no_freq_bike_nyc_1,no_freq_bike_nyc_2,no_freq_bike_nyc_3,no_freq_bike_nyc_4,no_freq_bike_nyc_5,no_freq_bike_nyc_6,no_freq_bike_nyc_997,no_freq_bike_nyc_other,bike_stolen,citi_bike_freq,citi_bike_type,citi_bike_pay,citi_bike_alt_mode,no_bike_share_1,no_bike_share_2,no_bike_share_3,no_bike_share_4,no_bike_share_5,no_bike_share_6,no_bike_share_7,no_bike_share_8,no_bike_share_997,micromobility_devices_204,micromobility_devices_83,micromobility_devices_205,micromobility_devices_73,micromobility_devices_206,micromobility_devices_207,micromobility_devices_996,kid_accompany,kid_mode,r_kid_mode,kid_mode_own,kid_mode_auto,kid_mode_taxi,kid_mode_bus,kid_mode_rail,kid_mode_ferry,kid_access,kid_egress,kid_mode_bike,kid_mode_scooter,harassment,harassment_change_1,harassment_change_2,harassment_change_3,harassment_change_4,harassment_change_5,harassment_change_6,harassment_change_7,harassment_change_8,harassment_change_9,harassment_change_10,harassment_change_996,harassment_change_997,person_weight
22070267,6,1,2207026701,1,1,0,0,5,2,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,999,1,999,995,995,995,995,995,995,995,995,3,5,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,13,6,1,36047.0,1,996,1,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,5,4,995,995,6,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,1,0,0,0,1,1,0,995,0,1,995,995,995,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,1,0,0,1,0,0,0,0,0,"2,384.284891"
22108142,80,7,2210814201,1,1,995,0,4,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,999,995,995,995,995,995,995,995,995,999,5,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,7,2,1,36081.0,1,1,101,995,34,7,998,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,7,5,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,995,0,1,995,995,995,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"18,858.75226"
22052411,46,7,2205241101,1,1,2,0,8,3,0,0,0,0,1,1,0,0,7,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,1,7,1,36047.0,8,1,1,995,996,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,1,2,13,6,1,36061.0,4,3,105,995,995,995,995,,995,995,30,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,6,0,1,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,995,0,6,995,995,105,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"3,109.871248"
22013842,3,1,2201384201,1,1,2,0,4,2,1,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,1,3,1,1,1,1,5,1,36005.0,2,1,1,995,996,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,1,2,12,5,1,36061.0,1,996,102,995,995,995,995,,995,23,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,995,996,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,0,0,0,0,0,1,1,0,0,177.1201769
22053339,1,1,2205333901,1,1,3,0,9,4,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,2,3,1,0,0,1,0,0,0,0,0,6,5,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,995,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,0,0,1,1,1,995,0,1,995,995,995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,0,0,0,0,0,1,1,1,0,0,1,238.3700703
22081566,38,7,2208156601,1,1,995,0,6,3,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,2,1,1,0,995,995,995,995,995,995,995,995,6,1,1,1,1,13,1,36047.0,8,1,1,995,996,100,100,6,995,4,1,995,,995,995,995,995,995,995,995,995,1,2,11,4,1,36081.0,4,996,100,6,995,6,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,996,995,995,995,995,995,995,995,1,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,1,1,1,1,1,1,1,0,0,283.8248752
22144424,34,7,2214442401,1,1,2,0,6,3,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,0,5,1,3,0,995,995,995,995,995,995,995,995,3,1,1,1,1,8,1,36005.0,2,1,1,995,996,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,1,2,11,4,1,36005.0,4,4,105,995,995,995,995,,995,995,30,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,5,2,995,995,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,4,3,1,1,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,1,0,0,0,495.3028813
22012048,9,7,2201204801,1,1,2,0,6,3,0,0,1,0,1,0,0,0,7,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,7,1,1,2,5,15,1,36061.0,4,3,996,1,1,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,1,1,0,1,0,0,5,1,5,995,5,1,0,1,1,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,6,995,995,105,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,0,1,0,1,0,0,0,0,0,0,506.2221585
22135730,61,7,2213573001,1,1,2,0,7,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,7,1,1,2,2,8,995,,995,1,1,995,996,100,100,6,995,3,4,1,1.15,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,5,1,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,1,0,0,0,0,995,0,6,995,995,106,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,1,1,1,1,1,1,0,0,799.4131503
22046937,4,1,2204693701,1,1,2,0,7,3,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,7,3,1,1,5,9,1,36047.0,8,1,4,1,1,100,100,6,995,3,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,1,3,340.0,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,1,0,995,0,1,995,995,995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,0,0,0,0,0,0,0,1,0,"4,091.453087"
22119337,2,1,2211933701,1,1,1,0,5,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,4,3,0,995,995,995,995,995,995,995,995,3,2,1,1,3,7,995,,995,995,995,995,1,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,12,5,1,36061.0,2,4,108,995,995,995,995,,995,995,995,175,995,995,995,995,995,995,995,995,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,995,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,1,0,995,0,1,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,1,0,0,0,0,0,0,"6,540.666491"
22083617,37,7,2208361701,1,1,995,0,4,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,999,1,1,0,995,995,995,995,995,995,995,995,4,1,1,1,4,5,995,,995,995,4,3,996,100,100,6,995,4,2,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,1,3,252.5,0,995,0,,0,1,0,0,0,0,0,995,995,2,7,4,1,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2,1,2,100,995,995,995,995,995,995,995,995,995,0,1,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,0,0,0,0,0,0,"3,908.449388"
22091352,1,1,2209135201,1,1,2,0,7,3,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,6,1,1,1,1,12,0,,995,3,3,4,4,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,3,2,13,6,0,,995,2,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,1,6,0,,1,0,0,0,0,0,0,6,995,995,995,5,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,1,0,0,1,0,995,0,1,995,995,995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,0,0,0,0,1,0,0,0,"1,286.719531"
22051391,3,1,2205139101,1,1,2,0,8,3,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,7,3,1,1,5,9,1,36047.0,8,3,3,3,3,1,1,995,995,995,995,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,1,2,0,,1,0,0,0,0,0,0,5,7,995,7,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,0,6,995,995,105,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,0,0,0,0,1,0,0,0,873.1283021
22071053,56,5,2207105301,1,1,1,0,5,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,6,1,1,0,995,995,995,995,995,995,995,995,5,1,1,1,1,997,1,36047.0,9,1,1,995,996,100,100,6,995,4,1,995,,995,995,995,995,995,995,995,995,4,1,12,5,1,36061.0,995,1,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,0,1,0,1,1,1,0,995,995,5,6,3,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,3,2,3,108,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,"11,388.45009"
22047237,47,7,2204723701,1,1,2,0,9,4,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,7,3,1,2,2,13,995,,995,5,3,4,4,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,995,3,1,0,1,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,6,995,995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,0,1,0,"1,861.978194"
22074896,10,5,2207489601,1,1,995,0,5,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,999,2,1,0,995,995,995,995,995,995,995,995,1,5,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,13,6,1,36061.0,3,3,100,6,995,4,1,5.5,995,995,995,995,995,995,995,995,1,0,0,1,998,,0,995,0,,1,0,0,0,0,0,0,2,1,995,18,2,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,995,995,995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"7,417.914541"
22105831,14,7,2210583101,1,1,995,0,5,2,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,1,15,1,36005.0,2,1,1,995,996,100,100,6,995,3,5,998,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,6,0,0,1,0,0,0,1,995,995,995,995,995,995,995,995,995,1,0,0,0,1,1,0,995,995,1,995,995,995,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,0,0,0,1,1,1,0,0,0,912.8050853
22012245,4,1,2201224501,1,1,2,0,5,2,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,3,4,3,0,995,995,995,995,995,995,995,995,3,5,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,4,1,12,5,1,36061.0,995,1,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,995,6,1,1,1,1,1,1,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,1,0,995,995,1,995,995,995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,1,1,0,0,0,0,0,0,177.171907
22095829,29,6,2209582901,1,1,995,0,5,2,0,0,0,0,0,0,0,1,999,0,0,0,0,1,0,0,5,1,1,0,995,995,995,995,995,995,995,995,5,2,1,1,1,997,1,36005.0,1,6,1,995,996,102,102,995,995,995,995,995,,995,23,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,0,0,0,0,0,3,2,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,0,6,995,995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,1,0,0,0,0,0,1,1,0,0,"3,088.69308"
22121603,39,6,2212160301,1,1,2,0,7,3,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,6,1,1,1,5,4,1,36061.0,4,3,3,3,3,108,108,995,995,995,995,995,,995,995,995,175,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,0,1,1,1,0,995,0,1,995,995,995,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,0,0,1,1,0,0,0,1,1,0,0,880.4543682
22129707,54,6,2212970701,1,1,995,0,7,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,6,1,1,1,5,4,1,36061.0,4,996,6,1,1,100,100,6,995,3,4,1,3.3,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,1,3,272.76,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,0,0,0,0,0,0,773.3426271
22035269,22,7,2203526901,1,1,2,0,5,2,0,0,0,0,1,1,0,0,7,0,0,0,0,1,0,0,5,2,1,0,995,995,995,995,995,995,995,995,7,1,1,1,1,14,1,36047.0,8,1,1,995,996,100,100,6,995,4,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,0,0,0,0,0,5,7,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,995,0,1,995,995,995,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,1,0,0,1,0,0,1,0,0,"7,867.230043"
22020396,12,7,2202039601,1,1,995,0,6,3,0,0,0,0,0,1,1,0,7,0,0,1,0,0,1,0,7,1,1,0,995,995,995,995,995,995,995,995,3,1,1,1,5,15,1,36061.0,3,3,3,3,3,106,106,995,995,995,995,995,,49,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,1,0,1,0,0,3,2,995,6,4,0,0,1,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,4,6,106,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,0,1,1,0,0,0,0,0,0,0,323.1626722
22112897,2,1,2211289701,1,1,2,0,4,2,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,999,1,999,995,995,995,995,995,995,995,995,5,1,1,1,1,5,1,36085.0,10,1,996,996,996,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,12,5,1,36085.0,996,996,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,996,5,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,0,0,1,0,0,0,0,995,0,2,1,1,1,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"5,495.889032"
22022915,25,7,2202291501,1,1,995,0,8,3,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,0,5,2,1,999,995,995,995,995,995,995,995,995,6,1,1,1,5,4,1,36081.0,5,1,3,3,3,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,1,998,,0,995,0,,1,0,1,0,0,0,0,6,995,995,7,6,0,1,0,1,0,1,0,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,995,4,2,1,1,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,1,1,0,1,1,0,1,0,0,"8,734.20811"
22051424,2,1,2205142401,1,1,2,0,6,3,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,999,1,999,995,995,995,995,995,995,995,995,7,1,1,1,2,8,995,,995,1,1,995,996,100,100,7,995,3,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,1,3,250.0,0,995,0,,1,0,0,0,0,1,0,5,99,995,7,3,1,1,1,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,0,1,0,0,0,1,1,0,0,"1,301.477654"
22083591,22,5,2208359101,1,1,995,0,5,2,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,999,2,1,0,995,995,995,995,995,995,995,995,3,1,1,1,1,5,0,36059.0,11,1,1,995,996,100,100,6,995,3,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,1,3,202.0,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,0,0,0,1,0,995,0,1,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,1,0,0,1,0,1,1,0,1,"2,137.738061"
22068514,9,1,2206851401,1,1,1,0,6,3,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,6,1,1,1,1,6,1,36047.0,9,1,1,995,996,100,100,6,995,3,2,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,1,0,0,0,1,995,1,6,995,995,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,1,1,0,1,0,0,0,0,0,"1,766.476728"
22137070,34,7,2213707001,1,1,995,0,6,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,1,8,1,36061.0,4,2,2,996,996,100,100,6,995,3,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,1,3,222.25,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,0,6,995,995,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,1,0,0,0,0,0,0,0,631.759509
22143932,49,4,2214393201,1,1,995,0,8,3,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,6,2,1,0,995,995,995,995,995,995,995,995,7,1,1,1,1,8,1,36061.0,4,1,2,996,996,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,1,6,0,,1,0,0,0,0,0,0,5,50,995,7,6,1,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,1,0,0,0,0,995,0,6,995,995,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,0,0,0,0,0,0,0,0,0,0,0,"1,471.589827"
22086069,94,7,2208606901,1,1,2,0,6,3,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,5,2,1,999,995,995,995,995,995,995,995,995,999,1,1,1,1,997,0,36061.0,11,1,1,995,996,100,100,6,995,3,998,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,5,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,1,0,0,0,0,0,"3,627.561872"
22089935,52,4,2208993501,1,1,995,0,6,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,6,1,1,1,1,15,1,36005.0,2,1,1,995,996,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,1,0,0,1,0,5,50,995,995,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,995,1,6,995,995,105,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,1,0,0,0,123.2363907
