accuracy,relevance,coherence,completeness,fluency,model,dataset,question,agent_id,response
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,restylast,Agent_102,1: Single-family detached house
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,restylast_o,Agent_102,"I'm grateful for the bus system in my area. It's convenient for me because it takes me to the grocery store, the library, and the senior center where I volunteer. I also use it to visit friends and fa"
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,restylast_zip,Agent_102,"I don't remember the zip-code of my prior residence, but I do recall it was a single-family detached house in a neighborhood with limited public transportation options. I had to rely on my car to get "
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,hhinc2,Agent_102,2: $30
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,homeown,Agent_102,0: Own
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,homeown_o,Agent_102,"I live in a small apartment in a neighborhood with good public transportation options. It's convenient for me because I can use the bus to get around, which is important for my mobility and mental hea"
1,2,5,1,4,llama3.1:8b,data_MyDailyTravelData,futuresurvey,Agent_102,-8: I don’t know
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,incendonate,Agent_102,0: Send the gift to my household
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,resty,Agent_102,1: Single-family detached house
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,resty_o,Agent_102,"I'm grateful for the bus system and the independence it gives me. My apartment is close to the grocery store, the library, and the senior center where I volunteer a few afternoons a month. It's conven"
1,4,5,1,3,llama3.1:8b,data_MyDailyTravelData,hhinc,Agent_102,000 to $149
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,download,Agent_102,2: Receive in the mail
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,source_o,Agent_102,"I'm grateful for the bus system and the independence it gives me. My apartment is close to the grocery store, the library, and the senior center where I volunteer a few afternoons a month. It's conven"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,phase,Agent_102,0: Main
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,state,Agent_102,"I'm grateful for the bus system and the independence it gives me. My apartment is close to the grocery store, the library, and the senior center where I volunteer a few afternoons a month. It's conven"
2,3,3,2,3,llama3.1:8b,data_MyDailyTravelData,state_fips,Agent_102,"I'm grateful for the bus system and the independence it gives me. My apartment is close to the grocery store, the library, and the senior center where I volunteer a few afternoons a month. It's conven"
1,1,1,1,3,llama3.1:8b,data_MyDailyTravelData,vehyear,Agent_102,nan
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,make,Agent_102,99: Unknown Make
2,3,2,1,2,llama3.1:8b,data_MyDailyTravelData,make_o,Agent_102,"I don't have a vehicle, so I don't know the make."
1,4,4,1,4,llama3.1:8b,data_MyDailyTravelData,model,Agent_102,83983: Bus: Rear engine
2,3,2,1,2,llama3.1:8b,data_MyDailyTravelData,model_o,Agent_102,"I don't have a vehicle, so I don't know the model."
3,4,4,2,5,llama3.1:8b,data_MyDailyTravelData,body,Agent_102,1: Automobile/Car/Station Wagon
2,3,2,1,2,llama3.1:8b,data_MyDailyTravelData,body_o,Agent_102,"I don't have a vehicle, so I don't know the type."
4,4,4,2,5,llama3.1:8b,data_MyDailyTravelData,fuel,Agent_102,3: Hybrid
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,fuel_o,Agent_102,"I don't know the specifics, but I'm pretty sure the buses I take are diesel."
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,transp,Agent_102,2: No
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,parkd,Agent_102,2: Off street
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,parkd_o,Agent_102,"I rely on public transit, so I don't have a vehicle to describe."
2,4,5,1,4,llama3.1:8b,data_MyDailyTravelData,removed_places,Agent_102,1
2,3,3,2,3,llama3.1:8b,data_MyDailyTravelData,source,Agent_103,4: Google Search
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,cravl,Agent_103,1: Yes
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,fare,Agent_103,0.0
2,4,4,2,5,llama3.1:8b,data_MyDailyTravelData,payf,Agent_103,1: Cash
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,payf_o,Agent_103,"I paid for this transit trip with cash, just like I do every time I drive to the community elementary school where I work as a teaching assistant."
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,paypk,Agent_103,2: No
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,pkamt,Agent_103,0.0
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,pkbas,Agent_103,1: Hour
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,pkbas_o,Agent_103,"I paid for this transit trip with cash, just like I do every time I drive to the community elementary school where I work as a teaching assistant."
3,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,prkty,Agent_103,1: On-site parking lot or deck
2,3,3,1,2,llama3.1:8b,data_MyDailyTravelData,prkty_o,Agent_103,On-site parking lot or deck
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,tpurp,Agent_103,6: 06. Attended school or daycare / studied
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,tpurp_o,Agent_103,Attended school or daycare / studied
2,4,4,2,4,llama3.1:8b,data_MyDailyTravelData,tpurp2,Agent_103,0: 00. Nothing else
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,tpurp2_o,Agent_103,"I work as a teaching assistant for a community elementary school, five days a week, six hours a day."
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,tpurp_check,Agent_103,1: Yes
2,4,4,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt,Agent_103,4: Very
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why,Agent_103,['1: I had work or a job interview']
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_1,Agent_103,"['1: I had work or a job interview', '2: I had an appointment or was meeting someone', '4: There was a fine', '6: I believe it is important to be on time.']"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_2,Agent_103,"['1: I had work or a job interview', '2: I had an appointment or was meeting someone', '4: There was a fine', '6: I believe it is important to be on time.']"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_3,Agent_103,"['1: I had work or a job interview', '2: I had an appointment or was meeting someone', '4: There was a fine', '6: I believe it is important to be on time.']"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_4,Agent_103,"['1: I had work or a job interview', '2: I had an appointment or was meeting someone', '4: There was a fine', '6: I believe it is important to be on time.']"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_5,Agent_103,"['1: I had work or a job interview', '2: I had an appointment or was meeting someone', '4: There was a fine', '6: I believe it is important to be on time.']"
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_6,Agent_103,"['1: I had work or a job interview', '2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']"
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_se,Agent_103,"['1: I had work or a job interview', '2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']"
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_rf,Agent_103,"['1: I had work or a job interview', '2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']"
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_dk,Agent_103,"['1: I had work or a job interview', '2: I had an appointment or was meeting someone', '4: There was a fine', '6: I believe it is important to be on time.']"
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_o,Agent_103,I believe it is important to be on time.
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2,Agent_103,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,4,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_1,Agent_103,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_2,Agent_103,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_3,Agent_103,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_4,Agent_103,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_5,Agent_103,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_se,Agent_103,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_rf,Agent_103,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_dk,Agent_103,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_o,Agent_103,"I usually leave earlier to allow extra time, but I also drive my own car, so I can take a different route if needed."
2,4,5,1,4,llama3.1:8b,data_MyDailyTravelData,placegroup,Agent_103,5
2,4,4,2,3,llama3.1:8b,data_MyDailyTravelData,time_distance_flag,Agent_103,101: Walking trips with effective speeds faster than 20 mph
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,retmode_final,Agent_103,2: WEB
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,retmode,Agent_103,2: Smartphone App & Web
2,3,4,1,4,llama3.1:8b,data_MyDailyTravelData,age,Agent_103,39.0
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,aage,Agent_103,-8: I don’t know
2,4,4,2,3,llama3.1:8b,data_MyDailyTravelData,age18,Agent_103,1: Yes
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,sex,Agent_103,2: Female
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,relate,Agent_103,1: Self
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,relate_o,Agent_103,"I'm trying to finish my high school education, and I work part-time as a teaching assistant to help students with their studies. I think this is related to my own educational goals and my desire to he"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,lic,Agent_103,1: Yes
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,hisp,Agent_103,1: Yes
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,hisp_o,Agent_103,"I'm trying to finish my high school education, and I work part-time as a teaching assistant to help students with their studies. I think this is related to my own educational goals and my desire to he"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,race,Agent_103,6: Multiracial
2,3,3,2,3,llama3.1:8b,data_MyDailyTravelData,race_o,Agent_103,"I'm a 39-year-old Hispanic woman living in San Juan, and I'm currently enrolled in high school to finish my education. I work part-time as a teaching assistant to help students, and I drive to work ev"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,smrtphn,Agent_103,1: Yes
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,emply_ask,Agent_103,1: Yes
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,jobs,Agent_103,-8: I don’t know
2,4,4,1,4,llama3.1:8b,data_MyDailyTravelData,wkstat,Agent_103,-8: I don’t know
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,wkstat_o,Agent_103,"I'm trying to finish my education, and I'm working as a teaching assistant to help students. It's a challenging balance, but it's worth it to me."
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,volun_freq,Agent_103,1: 1 day a week
1,4,5,1,4,llama3.1:8b,data_MyDailyTravelData,wplace,Agent_103,-8: I don’t know
3,4,5,1,4,llama3.1:8b,data_MyDailyTravelData,wmode,Agent_103,-8: I don’t know
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,wmode_o,Agent_103,"I'm trying to finish my education, and I'm working as a teaching assistant to help students. It's a challenging balance, but it's worth it to me."
2,4,4,2,4,llama3.1:8b,data_MyDailyTravelData,wparkride,Agent_103,2: No
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,pervh,Agent_103,2: No
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,wrkhrs,Agent_103,-8: I don’t know
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,wtrav,Agent_103,3: 3 days a week
3,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,occup,Agent_103,25: Educational Instruction and Library Occupations
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,occup_o,Agent_103,Teaching assistant
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,indus,Agent_103,61: Educational Services
2,4,4,1,3,llama3.1:8b,data_MyDailyTravelData,indus_o,Agent_103,My employer helps students learn and grow.
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,emply_transit,Agent_103,1: Employer pays 25% or less of my monthly fares
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,emply_transit_o,Agent_103,I drive to the same classroom each day in my own car.
3,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,emply_park,Agent_103,1: Free onsite parking
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,emply_park_o,Agent_103,I'm a teaching assistant for a community elementary school.
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,stude,Agent_103,1: Yes - Full Time
1,4,4,1,4,llama3.1:8b,data_MyDailyTravelData,schol,Agent_103,-8: I don’t know
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,schol_o,Agent_103,I'm a teaching assistant for a community elementary school.
2,4,4,2,4,llama3.1:8b,data_MyDailyTravelData,sloc,Agent_103,2: No
2,3,5,1,4,llama3.1:8b,data_MyDailyTravelData,sweb,Agent_103,-8: I don’t know
1,4,5,1,4,llama3.1:8b,data_MyDailyTravelData,smode,Agent_103,-8: I don’t know
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,smode_o,Agent_103,I'm a teaching assistant for a community elementary school.
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,sparkride,Agent_103,2: No
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,educ,Agent_103,1: Not a high school graduate
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,educ_o,Agent_103,I'm currently enrolled full-time in grades 9-12 at the local public high school.
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,hptol,Agent_103,1: Cash
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,hptol_o,Agent_103,I drive to the same classroom each day in my own car.
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,pay_allday,Agent_103,2: No
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,tolls,Agent_103,0.0
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,tolltrip,Agent_103,2: No
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,typday,Agent_103,1: Yes
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,typday_no,Agent_103,"I'm a full-time student and a part-time teaching assistant, so my days are usually busy with classes and work, but today was unusual because I had to attend a meeting with my school's administration t"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,typpl,Agent_103,1: Planned
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,carptowk,Agent_103,1: Zero Times (never)
4,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,walktowk,Agent_103,1: Zero Times (never)
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,biketowk,Agent_103,1: Zero Times (never)
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,ribus,Agent_103,1: Zero Times (never)
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,tcoff,Agent_103,2: No
2,3,4,1,4,llama3.1:8b,data_MyDailyTravelData,tcdays,Agent_103,0.0
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,compr,Agent_103,4: No
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,compr_o,Agent_103,I drive to the same classroom each day in my own car.
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,wkflex,Agent_103,1: Yes
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,tnc_use,Agent_103,0.0
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,tnc_typ,Agent_103,1: Low
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,tnc_cost,Agent_103,10.0
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,tnc_purp,Agent_103,1: For [$YOUR] whole commute
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,disab,Agent_103,2: No
2,3,3,2,3,llama3.1:8b,data_MyDailyTravelData,dtype_o,Agent_103,"I drive to work every day in my own car, so I don't use Uber, Lyft, or Via."
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype2,Agent_103,2: No
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,nogowhy,Agent_103,10: No longer a household resident
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,nogowhy_o,Agent_103,"I was at home, studying for my high school classes."
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,nogowhy2,Agent_103,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,nogowhy2_1,Agent_103,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,nogowhy2_2,Agent_103,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,nogowhy2_3,Agent_103,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,nogowhy2_4,Agent_103,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,nogowhy2_5,Agent_103,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,nogowhy2_rf,Agent_103,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,nogowhy2_dk,Agent_103,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatause,Agent_103,2: No
3,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatadevice,Agent_103,['2: Smartphones']
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_1,Agent_103,['2: Smartphones']
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_2,Agent_103,['2: Smartphones']
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_3,Agent_103,['2: Smartphones']
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_se,Agent_103,['2: Smartphones']
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_rf,Agent_103,['2: Smartphones']
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_dk,Agent_103,['2: Smartphones']
2,3,3,1,3,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_o,Agent_103,My car's GPS system
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatamode,Agent_103,"['1: Driving', '2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule', '4: Parking availability']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatamode_1,Agent_103,"['1: Driving', '2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule', '4: Parking availability']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatamode_2,Agent_103,"['1: Driving', '2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule', '4: Parking availability']"
2,5,4,2,4,llama3.1:8b,data_MyDailyTravelData,traveldatamode_3,Agent_103,"['1: Driving', '2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule', '4: Parking availability']"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatamode_4,Agent_103,"['1: Driving', '2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule', '4: Parking availability']"
2,4,4,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatamode_5,Agent_103,"['1: Driving', '2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule', '4: Parking availability']"
2,4,4,2,3,llama3.1:8b,data_MyDailyTravelData,traveldatamode_se,Agent_103,"['1: Driving', '2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule', '4: Parking availability']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,traveldatamode_rf,Agent_103,"['1: Driving', '2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule', '4: Parking availability']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,traveldatamode_dk,Agent_103,"['1: Driving', '2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule', '4: Parking availability']"
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,traveldatamode_o,Agent_103,"I use real-time traveler information for parking availability because I drive to the same classroom every day for my part-time job as a teaching assistant, and I need to know if there's parking availa"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype,Agent_103,"['1: Visually Impaired or Blind', '2: Hearing Impaired or Deaf', '3: Cane or Walker', '4: Wheelchair Non-Transferable', '5: Wheelchair Transferable', '6: Mentally or Emotionally Disabled']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_1,Agent_103,"['1: Visually Impaired or Blind', '2: Hearing Impaired or Deaf', '3: Cane or Walker', '4: Wheelchair Non-Transferable', '5: Wheelchair Transferable', '6: Mentally or Emotionally Disabled']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_2,Agent_103,"['1: Visually Impaired or Blind', '2: Hearing Impaired or Deaf', '3: Cane or Walker', '4: Wheelchair Non-Transferable', '5: Wheelchair Transferable', '6: Mentally or Emotionally Disabled']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_3,Agent_103,"['1: Visually Impaired or Blind', '2: Hearing Impaired or Deaf']"
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_4,Agent_103,"['1: Visually Impaired or Blind', '2: Hearing Impaired or Deaf', '3: Cane or Walker', '4: Wheelchair Non-Transferable', '5: Wheelchair Transferable', '6: Mentally or Emotionally Disabled']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_5,Agent_103,"['1: Visually Impaired or Blind', '2: Hearing Impaired or Deaf', '3: Cane or Walker', '4: Wheelchair Non-Transferable', '5: Wheelchair Transferable', '6: Mentally or Emotionally Disabled']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_6,Agent_103,['97: Other (Specify)']
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,dtype_se,Agent_103,"['1: Visually Impaired or Blind', '2: Hearing Impaired or Deaf']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,dtype_rf,Agent_103,['97: Other (Specify)']
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,dtype_dk,Agent_103,"['1: Visually Impaired or Blind', '2: Hearing Impaired or Deaf', '3: Cane or Walker', '4: Wheelchair Non-Transferable', '5: Wheelchair Transferable', '6: Mentally or Emotionally Disabled']"
2,4,4,1,4,llama3.1:8b,data_MyDailyTravelData,pertrips,Agent_103,5
2,3,4,1,4,llama3.1:8b,data_MyDailyTravelData,hhveh,Agent_103,1.0
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,transprob,Agent_103,2: Not enough public transportation options
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,transprob_o,Agent_103,"I drive to work and school every day in my own car, so I don't really have any issues with transportation. I just wish there were more options for people who can't afford a car or don't have a license"
2,3,4,1,4,llama3.1:8b,data_MyDailyTravelData,hlive,Agent_103,7.0
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,restylast,Agent_103,1: Single-family detached house
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,restylast_o,Agent_103,"I like living in my house, it's been my home for 7 years now. I have a big backyard where my kids can play and a garage for my car. I feel safe here and it's close to my job and the school where I wor"
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,restylast_zip,Agent_103,"I lived in a small apartment in a different part of San Juan before moving to my current house. I don't remember the zip code, but it was a long way from my job and the school where I work now."
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,hhinc2,Agent_103,3: $60
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,homeown,Agent_103,0: Own
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,homeown_o,Agent_103,"I like living in my house, it's been my home for 7 years now. I have a big backyard where my kids can play and a garage for my car. I feel safe here and it's close to my job and the school where I wor"
1,2,5,1,4,llama3.1:8b,data_MyDailyTravelData,futuresurvey,Agent_103,-8: I don’t know
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,incendonate,Agent_103,0: Send the gift to my household
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,resty,Agent_103,1: Single-family detached house
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,resty_o,Agent_103,"I love my house, it's been my home for 7 years now. I have a big backyard where my kids can play and a garage for my car. I feel safe here and it's close to my job and the school where I work as a tea"
2,4,5,2,3,llama3.1:8b,data_MyDailyTravelData,hhinc,Agent_103,9: $100
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,download,Agent_103,1: Print
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,source_o,Agent_103,"I'm happy to help my community, but I don't have any extra money to donate to the school district. I'm still trying to finish my high school diploma and work as a teaching assistant, so I'm on a tight"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,phase,Agent_103,0: Main
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,state,Agent_103,"I'm happy to help my community, but I don't have any extra money to donate to the school district. I'm still trying to finish my high school diploma and work as a teaching assistant, so I'm on a tight"
2,3,3,2,3,llama3.1:8b,data_MyDailyTravelData,state_fips,Agent_103,"I'm happy to help my community, but I don't have any extra money to donate to the school district. I'm still trying to finish my high school diploma and work as a teaching assistant, so I'm on a tight"
2,3,4,1,4,llama3.1:8b,data_MyDailyTravelData,vehyear,Agent_103,2015.0
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,make,Agent_103,30: Volkswagen
2,3,2,1,2,llama3.1:8b,data_MyDailyTravelData,make_o,Agent_103,Volkswagen
1,4,4,1,4,llama3.1:8b,data_MyDailyTravelData,model,Agent_103,37031: Civic/CRX
2,3,2,1,2,llama3.1:8b,data_MyDailyTravelData,model_o,Agent_103,Civic/CRX
3,4,4,2,5,llama3.1:8b,data_MyDailyTravelData,body,Agent_103,1: Automobile/Car/Station Wagon
2,3,2,1,2,llama3.1:8b,data_MyDailyTravelData,body_o,Agent_103,My car is a Volkswagen Civic/CRX.
4,4,4,2,5,llama3.1:8b,data_MyDailyTravelData,fuel,Agent_103,1: Gas
