SAMPNO,PERNO,DAYNO,PLACENO,SOURCE,LOCNO,ARRTIME,DEPTIME,TRAVTIME,ACTDUR,DISTANCE,MODE,MODE_O,VEHNO,CRAVL,FARE,PAYF,PAYF_O,PAYPK,PKAMT,PKBAS,PKBAS_O,PRKTY,PRKTY_O,RAND_A,TPURP,TPURP_O,TPURP2,TPURP2_O,TPURP_CHECK,TRIP_APPT,TRIP_APPT_WHY,TRIP_APPT_WHY_1,TRIP_APPT_WHY_2,TRIP_APPT_WHY_3,TRIP_APPT_WHY_4,TRIP_APPT_WHY_5,TRIP_APPT_WHY_6,TRIP_APPT_WHY_SE,TRIP_APPT_WHY_RF,TRIP_APPT_WHY_DK,TRIP_APPT_WHY_O,TRIP_APPT_WHY2,TRIP_APPT_WHY2_1,TRIP_APPT_WHY2_2,TRIP_APPT_WHY2_3,TRIP_APPT_WHY2_4,TRIP_APPT_WHY2_5,TRIP_APPT_WHY2_SE,TRIP_APPT_WHY2_RF,TRIP_APPT_WHY2_DK,TRIP_APPT_WHY2_O,PERNO_1,PERNO_2,PERNO_3,PERNO_4,PERNO_5,PERNO_6,PERNO_7,PERNO_8,PERNO_9,PERNO_10,PERNO_11,PERNO_12,COMPANIONS,HHCOUNT,NONHHCOUNT,HHPARTY,PARTY,TRANSFER_COUNT,QC_DAY,QC_TRANSIT,PLAZA_TOTAL,TOLLWAYS_PAID,TOLLWAY_1,TOLLWAY_2,TOLLWAY_3,TOLLWAY_4,TOLLWAY_5,TOLLWAY_6,PLAZAS_PAID,PLAZA_1,PLAZA_2,PLAZA_3,PLAZA_4,PLAZA_5,PLAZA_6,PLAZA_TOTAL_IPASS,PLAZA_1_IPASS,PLAZA_2_IPASS,PLAZA_3_IPASS,PLAZA_4_IPASS,PLAZA_5_IPASS,PLAZA_6_IPASS,PLAZA_TOTAL_CASH,PLAZA_1_CASH,PLAZA_2_CASH,PLAZA_3_CASH,PLAZA_4_CASH,PLAZA_5_CASH,PLAZA_6_CASH,PLACEGROUP,TRANSITPLACENO,HDIST,LOOP_TRIP_DEFINITION,TIME_DISTANCE_FLAG,MODE_IMPUTED,TPURP_IMPUTED,INITIATED_BY,DATE_COMPLETED,RETMODE_FINAL,RETMODE,PROXY,PROXYPERNO,AGE,AAGE,AGE18,SEX,RELATE,RELATE_O,LIC,HISP,HISP_O,RACE,RACE_O,SMRTPHN,EMPLY_ASK,JOBS,WKSTAT,WKSTAT_O,VOLUN_FREQ,WPLACE,WMODE,WMODE_O,WPARKRIDE,PERVH,WRKHRS,WTRAV,OCCUP,OCCUP_O,INDUS,INDUS_O,EMPLY_TRANSIT,EMPLY_TRANSIT_O,EMPLY_PARK,EMPLY_PARK_O,STUDE,SCHOL,SCHOL_O,SLOC,SWEB,SMODE,SMODE_O,SPARKRIDE,EDUC,EDUC_O,HPTOL,HPTOL_O,PAY_ALLDAY,TOLLS,TOLLTRIP,TYPDAY,TYPDAY_NO,TYPPL,CARPTOWK,WALKTOWK,BIKETOWK,RIBUS,TCOFF,TCDAYS,COMPR,COMPR_O,WKFLEX,TNC_USE,TNC_TYP,TNC_COST,TNC_PURP,DISAB,DTYPE_O,DTYPE2,NOGOWHY,NOGOWHY_O,NOGOWHY2,NOGOWHY2_1,NOGOWHY2_2,NOGOWHY2_3,NOGOWHY2_4,NOGOWHY2_5,NOGOWHY2_RF,NOGOWHY2_DK,TRAVELDATAUSE,TRAVELDATAUSE_PILOT,TRAVELDATADEVICE,TRAVELDATADEVICE_1,TRAVELDATADEVICE_2,TRAVELDATADEVICE_3,TRAVELDATADEVICE_SE,TRAVELDATADEVICE_RF,TRAVELDATADEVICE_DK,TRAVELDATADEVICE_O,TRAVELDATAMODE,TRAVELDATAMODE_1,TRAVELDATAMODE_2,TRAVELDATAMODE_3,TRAVELDATAMODE_4,TRAVELDATAMODE_5,TRAVELDATAMODE_SE,TRAVELDATAMODE_RF,TRAVELDATAMODE_DK,TRAVELDATAMODE_O,DTYPE,DTYPE_1,DTYPE_2,DTYPE_3,DTYPE_4,DTYPE_5,DTYPE_6,DTYPE_SE,DTYPE_RF,DTYPE_DK,QC_TRIP_PERSON,PERTRIPS,WTPERFIN,TRAVDATE,TRAVDAY,HHSIZE,HHVEH,TRANSPROB,TRANSPROB_O,HLIVE,RESTYLAST,RESTYLAST_O,RESTYLAST_ZIP,HHINC2,HOMEOWN,HOMEOWN_O,FUTURESURVEY,INCENDONATE,RESTY,RESTY_O,HHINC,DOWNLOAD,SOURCE_HH,SOURCE_O,HHTRIPS,PHASE,WTHHFIN,PERNO_LOC,LOCTYPE,STATE,COUNTRY,STATE_FIPS,COUNTY_FIPS,TRACT_FIPS,OUT_REGION,HOME,LATITUDE,LONGITUDE,VEHYEAR,MAKE,MAKE_O,MODEL,MODEL_O,BODY,BODY_O,FUEL,FUEL_O,TRANSP,PARKD,PARKD_O,LATITUDE_1,LATITUDE_2,LATITUDE_3,LATITUDE_4,LATITUDE_5,LATITUDE_6,LATITUDE_7,LATITUDE_8,LONGITUDE_1,LONGITUDE_2,LONGITUDE_3,LONGITUDE_4,LONGITUDE_5,LONGITUDE_6,LONGITUDE_7,LONGITUDE_8,MODE_1,MODE_2,MODE_3,MODE_4,MODE_5,MODE_6,MODE_7,MODE_8,AGENCY_NAME_1,AGENCY_NAME_2,AGENCY_NAME_3,AGENCY_NAME_4,AGENCY_NAME_5,AGENCY_NAME_6,AGENCY_NAME_7,AGENCY_NAME_8,LINE_NAME_1,LINE_NAME_2,LINE_NAME_3,LINE_NAME_4,LINE_NAME_5,LINE_NAME_6,LINE_NAME_7,LINE_NAME_8,LINE_SHORT_NAME_1,LINE_SHORT_NAME_2,LINE_SHORT_NAME_3,LINE_SHORT_NAME_4,LINE_SHORT_NAME_5,LINE_SHORT_NAME_6,LINE_SHORT_NAME_7,LINE_SHORT_NAME_8,DEPARTURE_STOP_NAME_1,DEPARTURE_STOP_NAME_2,DEPARTURE_STOP_NAME_3,DEPARTURE_STOP_NAME_4,DEPARTURE_STOP_NAME_5,DEPARTURE_STOP_NAME_6,DEPARTURE_STOP_NAME_7,DEPARTURE_STOP_NAME_8,ARRIVAL_STOP_NAME_1,ARRIVAL_STOP_NAME_2,ARRIVAL_STOP_NAME_3,ARRIVAL_STOP_NAME_4,ARRIVAL_STOP_NAME_5,ARRIVAL_STOP_NAME_6,ARRIVAL_STOP_NAME_7,ARRIVAL_STOP_NAME_8,IMPUTED_1,IMPUTED_2,IMPUTED_3,IMPUTED_4,IMPUTED_5,IMPUTED_6,IMPUTED_7,IMPUTED_8,APPDATE,APPTRIPS,APP_ACTIVITY_BEGIN,APP_ACTIVITY_END,LOCATION_ACTIVITY,ACCELERATION_ACTIVITY,REMOVED_PLACES,HOME_START,HOME_END
70032713,1,1,2,survey,2000024,2018-12-03 10:03:46,2018-12-03 10:29:26,25,25,1.919,501,-1,-1,2,-1.0,8,-1,-1,-1.0,-1,-1,-1,-1,2.0,12,-1,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,1.678,0.0,0.0,,,,2018-12-04,2,4,2,1,62,-1,-1,1,1,-1,1,2,-1,6,-1,1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,-1,-1,2,1,-1,-1,3,-1,-1,-1,2,-1.0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0.0,-8,1,SPINE ISSUE,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,2,-1,-1,-1,-1,-9,2;3,-1,2,3,-1,-1,-1,-1,-1,-9,1;97,1,-1,-1,-1,-1,-1,97,-1,-1,0,3,102.7654,2018-12-03,2,1,2,97,Inconsistent bus schedules.,8,-1,-1,-1,-1,3,-1,1,0,3,-1,2,1,7,-1,3,0,102.7654,-1.0,100.0,IL,USA,17.0,31.0,806801.0,0.0,0.0,42.056381,-87.739538,,,,,,,,,,,,,-9.0,42.033515,-9.0,,,,,,-9.0,-87.751296,-9.0,,,,,,WALKING,BUS,WALKING,,,,,,-9.0,Chicago Transit Authority,-9,,,,,,-9.0,SKOKIE,-9,,,,,,-9.0,97,-9,,,,,,-9.0,MAIN & NILES CENTER,-9,,,,,,-9.0,US 41 / SKOKIE & GOLF,-9,,,,,,0.0,2.0,0.0,,,,,,,,,,,,,,
30011370,1,1,4,survey,10000,2018-03-15 11:40:00,2018-03-15 12:30:00,10,50,0.612,202,-1,1,-1,-1.0,-1,-1,2,-1.0,-1,-1,4,-1,5.0,1,-1,17,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-9.0,0.441,0.0,302.0,,,,2018-03-16,2,5,2,1,68,-1,-1,1,1,-1,1,2,-1,1,-1,1,1,1,-1,-1,-1,3,4,-1,-1,2,4,1,97,"consulting, research, writing",97,education,5,-1,6,-1,3,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,1,-1.0,2,-1,-1,1,1,1,1,1,1,2,4,-1,1,0,2,-9.0,-9,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,2,-1,-1,-1,-1,-9,1;2;3,1,2,3,-1,-1,-1,-1,-1,-9,3,-1,-1,3,-1,-1,-1,-1,-1,-1,1,7,278.7314,2018-03-15,5,1,1,-9,-1,2,1,-1,60304,-1,0,-1,1,-9,3,-1,8,2,-1,-1,7,3,278.7314,-1.0,1.0,IL,USA,17.0,31.0,812802.0,0.0,1.0,41.883289,-87.797177,2010.0,48.0,-1.0,48401.0,-1,3.0,-1.0,1.0,-1.0,1.0,3.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70032713,1,7,1,gps,3000013,2018-12-09 03:00:00,2018-12-09 11:01:37,0,482,0.0,505,-1,-1,2,-1.0,97,-9,-1,-1.0,-1,-1,-1,-1,,9,-1,0,-1,,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,4.0,1.0,2018-12-04,2,4,2,1,62,-1,-1,1,1,-1,1,2,-1,6,-1,1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,-1,-1,2,1,-1,-1,3,-1,-1,-1,2,-1.0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0.0,-8,1,SPINE ISSUE,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,2,-1,-1,-1,-1,-9,2;3,-1,2,3,-1,-1,-1,-1,-1,-9,1;97,1,-1,-1,-1,-1,-1,97,-1,-1,0,3,102.7654,2018-12-03,2,1,2,97,Inconsistent bus schedules.,8,-1,-1,-1,-1,3,-1,1,0,3,-1,2,1,7,-1,3,0,102.7654,-1.0,100.0,IL,USA,17.0,31.0,808002.0,0.0,0.0,42.005064,-87.719439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-09,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
70043581,3,5,4,gps,30002,2019-02-05 13:53:11,2019-02-05 14:09:58,28,17,3.39,-9,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,,-9,-1,-9,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,-9,-9,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,2019-02-02,2,2,1,1,25,-1,-1,1,5,-1,2,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,2,21,3,35,-1,44-45,-1,5,-1,1,-1,2,6,-1,-1,2,8,-1,2,2,-1,-1,-1,2,-1.0,-1,-1,-1,1,1,1,1,1,2,-1,4,-1,2,0,2,-9.0,-9,1,Learning,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-9,5,-1,-1,-1,-1,5,-1,-1,-1,-9,97,-1,-1,-1,-1,-1,-1,97,-1,-1,0,2,617.4852,2019-02-01,6,3,2,5,-1,1,3,-1,-9,-1,2,-1,2,0,3,-1,9,2,15,-1,10,0,617.4852,3.0,2.0,IL,USA,17.0,31.0,160400.0,0.0,0.0,41.957366,-87.722824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-05,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
70032713,1,3,3,gps,10000,2018-12-05 12:53:43,2018-12-06 03:00:00,0,846,3.11,501,-1,-1,2,-1.0,97,-9,-1,-1.0,-1,-1,-1,-1,,97,Retired for the evening.,0,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,-9,-9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2018-12-04,2,4,2,1,62,-1,-1,1,1,-1,1,2,-1,6,-1,1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,-1,-1,2,1,-1,-1,3,-1,-1,-1,2,-1.0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0.0,-8,1,SPINE ISSUE,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,2,-1,-1,-1,-1,-9,2;3,-1,2,3,-1,-1,-1,-1,-1,-9,1;97,1,-1,-1,-1,-1,-1,97,-1,-1,0,3,102.7654,2018-12-03,2,1,2,97,Inconsistent bus schedules.,8,-1,-1,-1,-1,3,-1,1,0,3,-1,2,1,7,-1,3,0,102.7654,-1.0,1.0,IL,USA,17.0,31.0,807400.0,0.0,1.0,42.028194,-87.739844,,,,,,,,,,,,,-9.0,42.055308,-9.0,,,,,,-9.0,-87.746855,-9.0,,,,,,WALKING,BUS,WALKING,,,,,,-9.0,PACE,-9,,,,,,-9.0,GOLF ROAD,-9,,,,,,-9.0,208,-9,,,,,,-9.0,US 41 / SKOKIE & GOLF,-9,,,,,,-9.0,IL 58 / GOLF & WASHINGTON,-9,,,,,,2.0,2.0,2.0,,,,,,2018-12-05,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
20003738,1,2,3,gps,2000011,2017-09-26 06:01:00,2017-09-26 06:02:00,3,1,0.23,601,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,,3,-1,0,-1,,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,-9,-9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,6.0,2.0,2017-09-26,2,2,2,1,50,-1,-1,1,1,-1,1,2,-1,4,-1,1,1,1,-1,-1,-1,3,9,-1,-9,2,50,5,97,TEACH,97,TECHNOLOGY,4,-1,1,-1,3,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-8,-1.0,2,-1,-1,1,1,1,1,4,1,1,4,-1,1,0,2,-9.0,-9,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2;3,-1,2,3,-1,-1,-1,-9,1,1,-1,-1,-1,-1,-1,-1,-1,-9,6,-1,-1,-1,-1,-1,6,-1,-1,-1,1,3,94.6057,2017-09-25,2,6,3,-9,-1,11,-1,-1,-1,-1,0,-1,1,-9,1,-1,7,2,-1,-1,21,1,94.6057,-1.0,100.0,IL,USA,17.0,97.0,864505.0,0.0,0.0,42.166779,-87.91741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-26,6.0,0.0,0.0,-9.0,-9.0,0.0,0.0,1.0
20003738,1,1,4,survey,2000011,2017-09-25 06:01:00,2017-09-25 17:05:00,2,664,1.079,505,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,1.0,3,-1,0,-1.0,-8.0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,0.231,0.0,0.0,,,,2017-09-26,2,2,2,1,50,-1,-1,1,1,-1,1,2,-1,4,-1,1,1,1,-1,-1,-1,3,9,-1,-9,2,50,5,97,TEACH,97,TECHNOLOGY,4,-1,1,-1,3,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-8,-1.0,2,-1,-1,1,1,1,1,4,1,1,4,-1,1,0,2,-9.0,-9,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2;3,-1,2,3,-1,-1,-1,-9,1,1,-1,-1,-1,-1,-1,-1,-1,-9,6,-1,-1,-1,-1,-1,6,-1,-1,-1,1,3,94.6057,2017-09-25,2,6,3,-9,-1,11,-1,-1,-1,-1,0,-1,1,-9,1,-1,7,2,-1,-1,21,1,94.6057,-1.0,100.0,IL,USA,17.0,97.0,864505.0,0.0,0.0,42.166779,-87.91741,,,,,,,,,,,,,-9.0,42.385121,-9.0,,,,,,-9.0,-88.065404,-9.0,,,,,,WALKING,HEAVY_RAIL,PRIVATE SHUTTLE OR SOMETHING ELSE,,,,,,-9.0,Metra,-9,,,,,,-9.0,NORTH CENTRAL SERVICE,-9,,,,,,-9.0,100,-9,,,,,,-9.0,ROUND LAKE BEACH,-9,,,,,,-9.0,BUFFALO GROVE,-9,,,,,,0.0,2.0,0.0,,,,,,,,,,,,,,
70045472,7,1,1,survey,10000,2019-02-19 03:00:00,2019-02-19 18:30:00,0,930,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1.0,3,-1,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-9.0,-1.0,0.0,0.0,,,,2019-02-22,2,5,1,1,-8,5,-1,1,97,COUSIN,-8,1,-1,1,-1,-8,1,1,-1,-1,-1,1,4,-1,-1,-8,-8,-8,51,-1,42,-1,-8,-1,-8,-1,3,-1,-1,-1,-1,-1,-1,-1,-8,-1,-1,-1,-8,-1.0,-8,-1,-1,-8,-8,1,1,1,2,-1,-8,-1,-8,-8,-8,-9.0,-9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8,-1,-8,-1,-1,-1,-1,-1,-8,-9,-8,-1,-1,-1,-1,-1,-1,-1,-8,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,137.6365,2019-02-19,3,7,6,2,-1,2,3,-1,33130,-1,2,-1,1,0,1,-1,9,1,13,-1,30,0,137.6365,-1.0,1.0,IL,USA,17.0,89.0,852001.0,0.0,1.0,41.962718,-88.283641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70032458,3,1,3,survey,1000004,2018-12-03 14:15:00,2018-12-03 18:00:00,45,225,19.6,504,-1,-1,2,3.25,2,-1,-1,-1.0,-1,-1,-1,-1,4.0,18,-1,6,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-9.0,11.012,0.0,0.0,,,,2018-12-04,2,5,2,3,29,-1,-1,2,3,-1,2,2,-1,1,-1,1,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,2,13,-1,-1,2,-1,-1,-1,2,-1.0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,7.0,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,97,-1,-1,-1,97,-1,-1,nonw,3,-1,-1,3,-1,-1,-1,-1,-1,-9,3;5;6,-1,-1,3,-1,5,6,-1,-1,-1,0,3,103.4487,2018-12-03,2,3,1,2,-1,19,-1,-1,-1,-1,2,-1,1,0,1,-1,10,2,7,-1,12,0,103.4487,-1.0,97.0,IL,USA,17.0,31.0,801300.0,0.0,0.0,42.074104,-87.69704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20003738,1,7,2,gps,10405,2017-10-01 09:24:18,2017-10-01 12:05:38,42,161,19.13,-9,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,,-9,-1,-9,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,-9,-9,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,2017-09-26,2,2,2,1,50,-1,-1,1,1,-1,1,2,-1,4,-1,1,1,1,-1,-1,-1,3,9,-1,-9,2,50,5,97,TEACH,97,TECHNOLOGY,4,-1,1,-1,3,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-8,-1.0,2,-1,-1,1,1,1,1,4,1,1,4,-1,1,0,2,-9.0,-9,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2;3,-1,2,3,-1,-1,-1,-9,1,1,-1,-1,-1,-1,-1,-1,-1,-9,6,-1,-1,-1,-1,-1,6,-1,-1,-1,1,3,94.6057,2017-09-25,2,6,3,-9,-1,11,-1,-1,-1,-1,0,-1,1,-9,1,-1,7,2,-1,-1,21,1,94.6057,-1.0,4.0,IL,USA,17.0,97.0,861010.0,0.0,0.0,42.404718,-88.11478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-01,6.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0
70048309,1,1,5,survey,10000,2019-03-06 17:22:00,2019-03-07 03:00:00,107,578,6.02,202,-1,1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,1,-1,5.0,1,-1,1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,2,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-9.0,5.299,0.0,302.0,,,,2019-03-14,2,5,2,1,44,-1,-1,2,1,-1,1,2,-1,6,-1,1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,7,-1,-1,2,4,-1,-1,4,-1,97,PAID ONLINE,2,9.0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0.0,-7,1,EPILEPTIC,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2;3,-1,2,3,-1,-1,-1,-9,1,1,-1,-1,-1,-1,-1,-1,-1,-9,97,-1,-1,-1,-1,-1,-1,97,-1,-1,1,4,482.9075,2019-03-06,4,1,1,2,-1,2,2,-1,60432,-1,3,-1,1,0,3,-1,2,2,1,-1,4,0,482.9075,-1.0,1.0,IL,USA,17.0,197.0,881200.0,0.0,1.0,41.548028,-88.036314,2018.0,35.0,-1.0,35043.0,-1,1.0,-1.0,1.0,-1.0,2.0,2.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
